Note	Frequency (70867 in total)
g1e	26
nitawa	26
there	26
are	25
loaded	25
n25	25
unnecessary	25
wrong	25
positional	24
push	24
!2	23
34	23
[b4]	23
d:	23
early	23
p2e	23
plays	23
r24	23
see	23
too	23
when	23
wow	23
1s	22
bubblegum	22
i2e	22
l3	22
let	22
playing	22
5b	21
[kt]	21
an	21
at	21
fill	21
jack	21
likely	21
lpc	21
m45	21
p23	21
r2345	21
sorry	21
wtf	21
3s	20
[g2]	20
anti	20
b1e	20
blaze	20
cards	20
elim	20
generation	20
i34	20
i5e	20
m34	20
m5e	20
more	20
nitrate	20
out	20
!b	19
[b3]	19
[g3]	19
[g4]	19
[r2]	19
b2345	19
choice	19
focus	19
g345	19
imo	19
mistake	19
please	19
sadly	19
work	19
y24	19
actually	18
believe	18
c2	18
g234	18
i3e	18
n45	18
never	18
rg	18
sephi	18
up	18
!g	17
[r3]	17
[y2]	17
all	17
clues	17
context	17
dani	17
g2345	17
going	17
hidden	17
i'm	17
important	17
l2	17
m2e	17
move	17
notes	17
sad	17
should've	17
something	17
time	17
want	17
x	17
25	16
2s	16
8	16
>	16
a1	16
am	16
bombed	16
discarded	16
hoping	16
illegal	16
man	16
markus	16
p5e	16
right	16
than	16
weird	16
!r	15
!y	15
--->	15
blind	15
bonja	15
c3	15
clued	15
didnt	15
gr	15
i45	15
it's	15
melwen	15
n125	15
opc	15
other	15
r35	15
self	15
y2345	15
y345	15
!p	14
->	14
18	14
[y3]	14
a5	14
game	14
gb	14
given	14
i345	14
joel	14
k2e	14
m345	14
only	14
p3e	14
reclue	14
yg	14
??	13
[y4]	13
ambiguous	13
b24	13
b35	13
bluffed	13
c1	13
cannot	13
even	13
gonna	13
gotten	13
l4	13
layered	13
m234	13
most	13
much	13
o345	13
still	13
sure	13
then	13
wait	13
wanted	13
yb	13
20	12
23	12
24	12
35	12
7	12
[5]	12
[b2]	12
bg	12
definitely	12
discarding	12
hmm	12
i1e	12
im	12
kyle	12
lie	12
need	12
oop	12
ry	12
s3	12
suspect	12
thought	12
u2	12
!5	11
45	11
5pull	11
:)	11
any	11
cluing	11
d3	11
d4	11
first	11
g35	11
giving	11
gm1	11
his	11
locked	11
looked	11
lul	11
make	11
off	11
order	11
p24	11
p34	11
r234	11
seph	11
stop	11
sus	11
target	11
these	11
utd	11
well	11
white	11
12	10
13	10
21	10
5p	10
???	10
[	10
[1]	10
[2]	10
[3]	10
[i4]	10
[p3]	10
after	10
back	10
br	10
c4	10
d2	10
ejection	10
exactly	10
fey	10
fine	10
g24	10
had	10
hard	10
inversion	10
k234	10
little	10
must	10
n2e	10
ocm	10
omg	10
promised	10
rank	10
rm1	10
same	10
thank	10
trust	10
trying	10
unknown	10
y35	10
!!	9
!!!	9
!i	9
14	9
3g	9
4b	9
4p	9
4r	9
5r	9
6	9
[y1]	9
af	9
also	9
asael	9
before	9
bluffs	9
brown	9
didn't	9
either	9
fake	9
gy	9
k23	9
l5	9
m3e	9
mel	9
n23	9
necessary	9
o34	9
omni	9
over	9
p1e	9
p345	9
piano	9
piper	9
pp	9
pretty	9
t24	9
t34	9
tcm	9
y234	9
!b5	8
10	8
11	8
22	8
4y	8
50	8
5g	8
[m2]	8
[p4]	8
always	8
b234	8
baton	8
bm1	8
both	8
critical	8
declined	8
dumb	8
duped	8
finessed	8
gentleman's	8
k3e	8
k5e	8
kill	8
m2345	8
m24	8
makes	8
n35	8
p2345	8
redistribution	8
round	8
since	8
sloppy	8
slot	8
t26:	8
thing	8
times	8
w2e	8
w4e	8
were	8
yay	8
15	7
16	7
29	7
2b	7
2save	7
4db	7
4g	7
5s	7
:/	7
[p2]	7
[r1]	7
[r4	7
[r]	7
again	7
available	7
being	7
black	7
blocking	7
burn	7
c	7
carunty	7
cat	7
come	7
d5	7
doesn't	7
doesnt	7
done	7
flori	7
free	7
getting	7
him	7
hopefully	7
i23	7
jerry	7
knew	7
look	7
m12345	7
m25	7
m35	7
m4e	7
mb	7
n234	7
n34	7
n345	7
o5e	7
p35	7
p45	7
pestilent	7
poor	7
possible	7
pov	7
read	7
redistribute	7
sin	7
some	7
t19:	7
t6	7
teal	7
timo	7
try	7
two	7
u5e	7
w3e	7
w5e	7
your	7
!3	6
!g3	6
...	6
27	6
2pp	6
31	6
3r	6
64	6
9	6
[4]	6
[a2]	6
[b5]	6
[g5]	6
[r5]	6
[u]	6
already	6
andrew	6
big	6
bombing	6
c5	6
delay	6
elimination	6
else	6
fuck	6
full	6
g2e>	6
go	6
got	6
gp	6
hehe	6
holding	6
i15	6
information	6
interesting	6
isnt	6
k24	6
keep	6
kr	6
last	6
legal	6
m1e	6
marek	6
marked	6
n235	6
n245	6
pg	6
point	6
say	6
scared	6
smart	6
somewhere	6
stomp	6
suspecting	6
t16	6
t20:	6
t22:	6
t2:	6
t45	6
t7:	6
t8:	6
t9:	6
that's	6
u3	6
u4	6
u5	6
use	6
wasn't	6
way	6
which	6
works	6
yellows	6
yet	6
!!!!	5
!k	5
!r3	5
17	5
19	5
3/5	5
32	5
345	5
36	5
39	5
42	5
47	5
5-stall	5
51	5
53	5
5cm	5
5nd	5
5y	5
63	5
<	5
[b1]	5
[fixme]	5
[g2e]	5
[k3]	5
[m4]	5
[p1]	5
[r1	5
[y3	5
[y5]	5
[y]	5
a2e	5
a3e	5
a4e	5
angry	5
anymore	5
b-g	5
b1-m1	5
bp	5
case	5
chances	5
clearly	5
cm'd	5
correct	5
d2e	5
delayed	5
discards	5
discharge	5
doing	5
dupe	5
expecting	5
fucked	5
gave	5
genius	5
gentleman	5
gm	5
god	5
great	5
having	5
help	5
hesitation	5
ignition	5
jk	5
kb	5
killing	5
l1	5
l5e	5
left	5
letting	5
life	5
line	5
love	5
lvl	5
made	5
means	5
multi	5
myself	5
n1e	5
n2345	5
newduke	5
nobody	5
occupied	5
ooo	5
p234	5
pablo's	5
pass	5
passed	5
patch	5
pf	5
r-g	5
rk	5
rp	5
s2	5
sarcastic	5
saving	5
sg	5
sheamol	5
sr	5
stomping	5
swine	5
t10	5
t10:	5
t11:	5
t12	5
t17	5
t18	5
t18:	5
t21:	5
t23	5
t23:	5
t31	5
t32:	5
t35	5
t37	5
t38	5
t47:	5
tccm	5
team	5
touched	5
u1	5
u2e	5
understand	5
unless	5
unlikely	5
where	5
without	5
yes	5
yk	5
ym1	5
yp	5
yr	5
!a5	4
!br	4
!g4	4
!m	4
!n2	4
!r5	4
28	4
2r	4
33	4
37	4
38	4
3bluff	4
3p	4
3pp	4
3y	4
43	4
48	4
49	4
55	4
5]	4
60	4
62	4
????	4
?????	4
[!i5]	4
[clued]	4
[g1]	4
[m]	4
[n2]	4
[u4]	4
a5e	4
ak	4
ambiguity	4
amy	4
apparently	4
b-r	4
b-y	4
bc	4
best	4
bm	4
byebye	4
catula	4
certain	4
change	4
charm	4
cheek	4
clear	4
cmd	4
comes	4
coming	4
confusion	4
cuz	4
d	4
d1	4
d3e	4
d4e	4
db	4
deck	4
directly	4
dmoney	4
down	4
emily	4
everyone	4
except	4
f2	4
fault	4
feel	4
fixing	4
frollo	4
frosty	4
g3>	4
gk	4
greens	4
guilt	4
hanabi	4
her	4
i234	4
i2345	4
i35	4
i4e	4
imagine	4
interpreted	4
joel's	4
kevin	4
killed	4
kind	4
l4e	4
lanvin	4
least	4
lose	4
lot	4
m235	4
m245	4
m3]	4
may	4
meant	4
moment	4
moves	4
n24	4
negative	4
normal	4
o.o	4
o24	4
o3e	4
o45	4
once	4
oof	4
ouch	4
p21	4
pace	4
pang	4
pepe	4
perfect	4
pk	4
pog	4
poggers	4
possibly	4
pr	4
putting	4
r125	4
r1s5	4
r235	4
rachel	4
rbgi	4
recluing	4
refused	4
rgp	4
robense	4
s5	4
saved	4
seems	4
seen	4
sees	4
shiiit	4
start	4
strike	4
stupid	4
suboptimal	4
sucubis	4
supposed	4
t12:	4
t14	4
t14:	4
t15:	4
t16:	4
t2e	4
t30	4
t36	4
t4:	4
t4e	4
t6:	4
t9	4
take	4
they	4
thinking	4
though	4
tira	4
took	4
troll	4
until	4
us	4
useful	4
veex	4
wat	4
win	4
worse	4
worth	4
xmil	4
y1-m1	4
y12	4
y1s5	4
you're	4
zaki	4
!!!!!	3
!12	3
!b1	3
!b4	3
!bg	3
!g2	3
!m1	3
!r2	3
!u1	3
!u2	3
!y2	3
!y5	3
+	3
---->	3
11nk	3
135	3
2/	3
234	3
3b	3
3i	3
3l	3
3pe	3
46	3
5head	3
5m	3
5save	3
65	3
[!1]	3
[!2]	3
[!m]	3
[!r]	3
[!y	3
[34]	3
[5]pp	3
[a3]	3
[a4]	3
[b]	3
[g4	3
[g]	3
[i2]	3
[i3]	3
[i]	3
[m3]	3
[n4]	3
[n5]	3
[p4	3
[p5]	3
[r2	3
[u3]	3
[y3e]	3
allowed	3
anime	3
another	3
anser	3
anyways	3
ass	3
away	3
ay	3
b2-g2	3
b2-m1	3
b4-b5	3
b4]	3
b4e>	3
ba	3
been	3
bk	3
bottom	3
bs	3
c23	3
can't	3
ce	3
chance	3
channel	3
course	3
decide	3
doctor	3
draw	3
duplication	3
e	3
enough	3
ever	3
faith	3
finesses	3
finessing	3
five	3
friend	3
g2-m2	3
g3elim	3
g4-g5	3
g4]	3
gets	3
gives	3
grb	3
grm	3
gs	3
guessing	3
gyp	3
hello	3
hesitate	3
i4]	3
i5>	3
idea	3
ignore	3
impostor	3
indeed	3
info	3
k2345	3
k4e	3
katian	3
knowing	3
kpyg	3
ky	3
l	3
layer	3
less	3
let's	3
lied	3
looking	3
lost	3
lotem	3
m12	3
m4]	3
mad	3
mean	3
mess	3
might	3
miss	3
monkas	3
moved	3
moving	3
n134	3
n3e	3
n4e	3
n5e	3
needed	3
new	3
next	3
non	3
number	3
ofc	3
okay	3
old	3
ooops	3
orange	3
p15s	3
p4e>	3
part	3
person	3
playables	3
promise	3
promises	3
prompts	3
pulled	3
que	3
question	3
quite	3
r-y	3
r1-m2	3
r1234	3
r3]	3
rb3	3
rbp	3
real	3
risky	3
rm	3
rw	3
s	3
safe	3
seat	3
sense	3
shoul'dve	3
somebody	3
someone	3
soooo	3
stalls	3
stomped	3
t11	3
t15	3
t19	3
t20	3
t21	3
t25:	3
t27	3
t28	3
t28:	3
t29	3
t32	3
t38:	3
t39:	3
t40:	3
t51	3
t7	3
t8	3
t_t	3
tells	3
tendria	3
them	3
trolling	3
twice	3
u5]	3
used	3
variant	3
wasnt	3
wb	3
wether	3
whisper	3
who	3
witt	3
wr	3
write	3
wump	3
y15s	3
y235	3
y3-4-5	3
ygi	3
ys	3
!!!!!!!	2
!4	2
!a	2
!by	2
!gp	2
!i2	2
!m4	2
!n	2
!t	2
!w	2
!y3	2
!ypb	2
!yr	2
&	2
/shrug	2
17ak	2
1gpb	2
2-3	2
2-4-5	2
2/5	2
26	2
28pk	2
2g	2
2m	2
2y	2
3-4-5	2
30	2
30pk	2
34:	2
36pk	2
37ak	2
3p-3g	2
40	2
41	2
420	2
42pk	2
43nk	2
44	2
46pk	2
4y-g	2
5-pull	2
51nu	2
52	2
54	2
56	2
57	2
58	2
61	2
8clue	2
9ak	2
:-)	2
:clap:	2
:ooo	2
<<	2
??????	2
[!g3]	2
[35]	2
[3w]	2
[a34]	2
[a4	2
[a]	2
[b2	2
[cm?]	2
[d3]	2
[f?]	2
[f]inesse	2
[g34]	2
[i1]	2
[k2]	2
[k4]	2
[n]	2
[o3	2
[r2e]	2
[ry]	2
[u3	2
[u34]	2
[u5]	2
[w34	2
]	2
a1e	2
a1e>	2
aborted	2
afraid	2
ahming	2
allows	2
answer	2
asleep	2
attempt	2
au	2
avoiding	2
b15s	2
b21	2
b235	2
b245	2
b2e>	2
b2m2	2
b3-4	2
b3-g3	2
b35]	2
b3?r3?	2
b3e>	2
b4-5	2
b4>	2
b5?-->	2
b5]	2
believing	2
bet	2
bgi	2
bgr	2
bi	2
bit	2
blooof	2
bluf[f]	2
bluffing	2
bm4	2
bob	2
boy	2
bruh	2
bust	2
by4	2
c34	2
call	2
cant	2
care	2
cheating	2
cheeky	2
choices	2
chris	2
confused	2
confusing	2
convention	2
conventions	2
cool	2
cost	2
criticals	2
cross	2
crossproduct	2
cut	2
d34	2
dangerous	2
dangerously	2
decline	2
deduce	2
def	2
defer	2
depending	2
desperate	2
dirty	2
div	2
doubt	2
drawing	2
drawn	2
drew	2
dubious	2
dummy	2
duping	2
duplicate	2
duplicated	2
duplicating	2
echo	2
ejwu	2
eli	2
emily's	2
en	2
end	2
f1	2
fast	2
feeling	2
feels	2
feich	2
filling	2
find	2
fire	2
followed	2
force	2
forget	2
forgot	2
fun	2
further	2
g1-m1	2
g12	2
g12345	2
g134	2
g2-3-4	2
g2-3-4-5	2
g2-g4	2
g3-4	2
g3-b3	2
g3-r3	2
g3]	2
g3e>	2
g4-m4	2
g4e>	2
g5?>	2
g5]	2
g5s	2
g[1]	2
generate	2
ghost	2
gj	2
gm2	2
gm4	2
gray	2
greedy	2
griefing	2
guide	2
happened	2
helping	2
honzas	2
however	2
hurts	2
i]	2
ill	2
initial	2
interpretation	2
into	2
isabel	2
je	2
job	2
joke	2
k345	2
k45	2
k4]	2
kakashi	2
keeps	2
kimbi	2
kkshi	2
kpg	2
kt]	2
l34	2
later	2
learn	2
leave	2
lesson	2
lets	2
load	2
long	2
m124	2
m1345	2
m21	2
m43	2
macanek	2
magical	2
manners	2
many	2
match	2
matching	2
meaning	2
measures	2
mel's	2
messed	2
metta	2
mg	2
mind	2
missplay	2
mkw	2
monster	2
nah	2
needs	2
ng	2
noice	2
nooooo	2
not1	2
nothing	2
nvm	2
o23	2
o245	2
oocm	2
oopsies	2
open	2
opened	2
opening	2
our	2
p1-m1	2
p123	2
p2-3-4-5	2
p2-p3	2
p2>	2
p3]	2
passing	2
pbluff	2
pepepe	2
pmp	2
possibilities	2
principle	2
prompting	2
puzzle	2
qb	2
quantum	2
r-	2
r-b	2
r15	2
r15s	2
r1>	2
r2-g2	2
r2-y2	2
r21	2
r245	2
r25	2
r2m2	2
r3-b3	2
r3-g3	2
r3-m2	2
r3-p3	2
r4-5	2
r4-m4	2
r5-m5	2
r5?g2?	2
r5]	2
rainbow	2
rbi	2
reason	2
reds	2
reuzed	2
reuzed's	2
reverse	2
rewarded	2
rgb	2
rip	2
risk	2
rob	2
row	2
rw4	2
ryk	2
s1	2
s4	2
s4e	2
saw	2
says	2
scb	2
screamed	2
second	2
sephiroth	2
she	2
shouldn't	2
simple	2
simpler	2
simplest	2
single	2
someday	2
somehow	2
soon	2
sooo	2
started	2
stealing	2
stephen	2
stole	2
stuff	2
succ	2
successfully	2
such	2
sucks	2
suit	2
super	2
surely	2
suspicious	2
sync	2
t13	2
t13:	2
t17:	2
t1:	2
t1e	2
t1s	2
t22	2
t234	2
t24:	2
t27:	2
t31:	2
t33	2
t39	2
t40	2
t42	2
t42:	2
t44:	2
t47	2
t49	2
t50	2
t52	2
t5:	2
targets	2
teach	2
technically	2
tell	2
telling	2
tempting	2
test	2
thanks	2
tho	2
through	2
thx	2
time's	2
tiramisu	2
tired	2
today	2
touching	2
tough	2
triple	2
trusted	2
trusts	2
ts	2
turns	2
uncluable	2
understood	2
unkwown	2
valid	2
vtk	2
wanna	2
wants	2
we're	2
whaaa	2
whereas	2
wonder	2
wouldn't	2
y-b	2
y-g	2
y-g-b	2
y-r	2
y1?->	2
y2-g2	2
y2-m2	2
y25	2
y2]	2
y3-->	2
y4-kt	2
y4e>	2
y51s	2
y5>	2
y5]	2
y5s	2
ya	2
ybr	2
year	2
ygbp	2
yrg	2
ys5	2
{	2
❗	2
!!!!!!!!!!!!!!!!!	1
!a2	1
!b2	1
!b3	1
!bk	1
!cm	1
!g5	1
!gb	1
!gbmp	1
!gm	1
!gr	1
!gy	1
!gy2	1
!i1	1
!i3	1
!i4	1
!i5	1
!k5	1
!o2	1
!o4	1
!p3	1
!pm	1
!r1	1
!rbg	1
!rg	1
!t2	1
!t3	1
!t4	1
!t]	1
!tg	1
!tyrg	1
!u4	1
!y5]	1
!y]	1
!yb	1
!yp	1
!yrbp	1
\"better\"	1
\"brave\"	1
\"cool\"	1
\"gets\"	1
\"known	1
\"necessary\"	1
\"note	1
\"oh	1
\"prompted\"	1
#	1
#2	1
$picÿ	1
(if	1
(pp)	1
(prompt)	1
(r2)	1
(slightly)	1
****	1
*sigh*	1
+2	1
+4...	1
--	1
-4-5	1
-g5	1
-m5	1
-no	1
.o	1
/1	1
/clap	1
0	1
1-for-1	1
1/	1
1/1/2/3/1/1	1
10ju	1
10pk	1
12jk	1
12pk	1
13:	1
13ak	1
13au	1
13ju	1
14pk	1
14pu	1
15nk	1
16:	1
16ju	1
17:	1
17au	1
17ju	1
18:	1
18pu	1
19:	1
19should've	1
1b	1
1ce	1
1g	1
1n	1
1r	1
1st	1
2/1/x/2/1/4	1
2/2/2/2/1	1
2/2/2/x/1	1
2/3	1
20ju	1
20nk	1
21au	1
21ju	1
22:	1
22pu	1
2300	1
23nk	1
24/24	1
24:	1
24ju	1
24nu	1
24pk	1
25au	1
26:	1
26jk	1
26pk	1
27ak	1
28ju	1
28nk	1
29ak	1
29au	1
2b-1b	1
2g-r	1
2mr	1
2o	1
2p	1
2py	1
2r-g-p-b	1
2ss	1
2yi	1
3-5	1
30jk	1
31:	1
32nk	1
32pu	1
33:	1
33ak	1
33au	1
34jk	1
34pk	1
35:	1
38jk	1
38pu	1
3:	1
3]	1
3au	1
3b-4b	1
3bloof	1
3c	1
3g-3b	1
3m-3y	1
3nk	1
3nu	1
3w	1
3yg	1
3yr	1
4/1/1/1/1	1
40jk	1
41ak	1
41au	1
41jk	1
42jk	1
43what	1
44:	1
44nk	1
45ak	1
45jk	1
46jk	1
47nk	1
48:	1
48nu	1
49jk	1
4]	1
4ar	1
4c	1
4double	1
4for	1
4ju	1
4m	1
4m-4g	1
4p-b	1
4p-m2	1
4p-y4	1
4pp	1
4pu	1
4r-4g-4b	1
4ry	1
4t	1
4te	1
4y-4g	1
4y-4p	1
5'	1
50jk	1
50pk	1
51ak	1
53ak	1
54jk	1
54pk	1
55nk	1
57ak	1
59	1
5>	1
5b-5g-5t-5y-5r	1
5b-i	1
5bad	1
5d	1
5k	1
5m-5y	1
5o	1
5r-i	1
5rb	1
5sstall	1
5stalled	1
5th	1
66	1
67	1
6:	1
6jk	1
6pu	1
7:	1
7nk	1
7nu	1
8:	1
8jk	1
8nk	1
8pu	1
:\"lalalala	1
:'(	1
:(((	1
:(((((	1
:(:(:(	1
:(:(:(:(:(	1
:(:(:(:(:(:(:(	1
:0	1
:boom:	1
:clue	1
:d	1
:facepalm:	1
:good	1
:hmm	1
:is	1
:prio	1
:sad:	1
:shrug:	1
:sob:	1
:yay	1
;(	1
<--	1
<---	1
>.<	1
>:(	1
>=3	1
>>	1
>_<	1
?!?	1
?!?!?	1
?*	1
?2	1
????????	1
???????????	1
?cm	1
@	1
[!12]	1
[!3]	1
[!4]	1
[!5]	1
[!a]	1
[!b2]	1
[!g	1
[!g2]	1
[!g4]	1
[!gb]	1
[!i3]	1
[!k5]	1
[!n3]	1
[!o]	1
[!r4]	1
[!t	1
[!u2	1
[!u2]	1
[!y]	1
[234]	1
[2b]	1
[45]	1
[4g]	1
[5b]	1
[5i]	1
[a23]	1
[a2e]	1
[a3	1
[a45]	1
[b234]	1
[b4	1
[b45	1
[b45]	1
[b4?]	1
[b5	1
[bi4]	1
[blaze	1
[bp5]	1
[by4]	1
[cm	1
[cm]'d	1
[cm]?	1
[cm][5]	1
[cm]r3	1
[cm]r4	1
[critical]	1
[d4]	1
[d?]	1
[dda	1
[f?]?	1
[f]?	1
[f]eelsbadman	1
[f]ey?	1
[f]ixme	1
[fixme]y3	1
[g2	1
[g23]	1
[g24]	1
[g3	1
[g45]	1
[gi2]	1
[gp]	1
[i2	1
[i32]	1
[i345	1
[i5]	1
[k1]	1
[k3	1
[k5]	1
[k]	1
[l3]	1
[looks	1
[m1]	1
[m5]	1
[m5]?	1
[n1]	1
[n245]	1
[n3	1
[n3]	1
[n4	1
[o3]	1
[o5	1
[o]	1
[p2	1
[p23]	1
[p245]	1
[p2e]	1
[p3	1
[p34]	1
[p]	1
[r	1
[r24	1
[r24]	1
[r3	1
[r3e]	1
[r45	1
[r5]]	1
[rygpt]	1
[t2]	1
[t4	1
[t]	1
[tccm]	1
[tcm]	1
[trash]	1
[u2	1
[u235]	1
[u2]	1
[u34	1
[u345]	1
[u4	1
[u45]	1
[u4?	1
[u5	1
[u5?]	1
[unclued]	1
[w2]	1
[w3]?	1
[w4	1
[w4]	1
[w5]	1
[y34]	1
[y4	1
[y45	1
[y5	1
[y5e]	1
[ya3]	1
[yg]	1
\\	1
\\play	1
\\what	1
__one	1
a1]	1
a2]	1
a2e>	1
a45	1
a[cm]	1
a[f]ter?	1
aaaaaaaaa	1
aaaaaaaaaaaaaaaaa	1
aaaaaaaaaaaaaaaaaaaaaa	1
aaaaargggg	1
aaaarrggg	1
aaaarrrrrrgggggg	1
aaarrrggg	1
ab3	1
abi	1
abuse	1
accounted	1
aergaefjgzdjfgiaigajeroafudaoefjaeobajtbarotb	1
ag	1
again]	1
age	1
ages	1
agree	1
ahh	1
almost	1
along	1
alot	1
althought	1
amistake	1
angs	1
animex	1
animexxxxxx	1
answering	1
antis	1
anxiety	1
anxietyyy	1
anxietyyyyyy	1
anxious	1
anything	1
appear	1
appears	1
apply	1
ar	1
arent	1
argument	1
asael's	1
asave	1
asfsdfsdf	1
aside	1
assume	1
assumption	1
astounding	1
attack	1
attempting	1
attention	1
auto-finesse?	1
avanderwalde	1
avec	1
avoid	1
avoidance	1
awesome	1
ayaya	1
ayayay	1
ayayayayay	1
b-g-y	1
b-m-y	1
b-m1	1
b-p	1
b-r-m	1
b-r5	1
b1-	1
b1-2-5	1
b1-b5-sb	1
b1-m5??	1
b1/r2	1
b12	1
b1234	1
b1345	1
b14	1
b15	1
b1e>	1
b1s	1
b2--->	1
b2-3-4	1
b2-3-4-5	1
b2-5	1
b2-i	1
b2-i2	1
b2-m2	1
b2/r2/b1	1
b25	1
b2;	1
b2>	1
b2]	1
b2e--->	1
b2e->	1
b3-b4	1
b3-r3	1
b3-y3	1
b321	1
b3>	1
b3?-->	1
b3]	1
b3e-->	1
b4*	1
b4-	1
b4-i4	1
b4-m4	1
b4-y4?	1
b42	1
b4e-->	1
b4i4	1
b5-->	1
b5-m2	1
b5s	1
b[5]	1
baby	1
backfired	1
batonning	1
baws	1
bb3	1
bby	1
beautiful	1
bery	1
better/works	1
between	1
bg1	1
bg5	1
bgd	1
bgi2	1
bgy	1
bi4	1
biggest	1
bis	1
bitch	1
bkw	1
blaaaaaaazzeee	1
blame	1
blazing	1
blindplay	1
blindplaying	1
bloof	1
blue-red	1
blues	1
bluff\"	1
bluff-	1
bluff;	1
bluff=?	1
blufferino	1
blufffff	1
bluffffff	1
blufffiiiiinnnggggg	1
bm5	1
bmy	1
bo1	1
bold	1
bomberino	1
bombout	1
bombs	1
bon	1
borderline	1
boy\"	1
boyyysssss	1
boyz	1
bpyg	1
br2	1
brain	1
brave	1
breathe	1
brg	1
brilliant	1
bs1	1
bs5	1
bs51	1
bunch	1
buuuurn	1
bw	1
bw4	1
by1	1
by3	1
byp	1
byr	1
byr4	1
c234	1
caaaaaaaaaaaaaat	1
called	1
calm	1
came	1
cared	1
carunty's	1
case[n1]	1
castles	1
causes	1
caviar	1
caviar's	1
ccm	1
certainly	1
cetainly	1
challenge	1
cheecky	1
chess	1
choiiiiiceeeee	1
chonker	1
choose	1
chose	1
chosing	1
christele	1
christmas	1
ck	1
cm's	1
colors	1
completed	1
completely	1
compromise	1
conflicting	1
confuse	1
continue	1
contrary	1
conversations	1
copy	1
correctly	1
cory	1
costed	1
could've	1
couldnt	1
counted	1
counting	1
coyldve	1
crap	1
crazy	1
created	1
crit	1
crossed	1
cute	1
cutting	1
d23	1
d234	1
d245	1
d35	1
d4]	1
danger	1
daniiiiiiiiiiiiii	1
dark	1
darth	1
dat	1
day	1
dc4	1
dd	1
de	1
dead	1
deal	1
dear	1
debatable	1
debate	1
decked	1
deep	1
deeper	1
defered	1
delaying	1
delays	1
deliberately	1
denied	1
depends	1
derek	1
descarte	1
desperados	1
dg2	1
di	1
dice	1
die	1
different	1
diiiiiiscaaaaaaaarrrrrddddddd	1
dilemma	1
direct	1
disambiguity	1
discar	1
discharges	1
dj	1
dmoney's	1
dobi	1
doenst	1
doge	1
don'	1
doopsie	1
draws	1
drugs	1
duck	1
duke	1
dup	1
duppicating	1
e--	1
e>	1
earlier	1
easy	1
ebin	1
effet	1
efficiency	1
eiughiurgiuergiuerzgyuertiuaertn	1
el	1
emilyyyy	1
ends	1
equal	1
erased	1
ergo	1
es	1
every	1
evils	1
exact	1
example	1
exciting	1
exist	1
expected	1
expects	1
explanation	1
eyes	1
ez	1
eza	1
f'ed	1
f***	1
f24	1
f2>	1
f3	1
f5	1
face	1
fail	1
faire	1
fancy	1
farted	1
fat	1
fatality	1
feelsbadman	1
figured	1
final	1
finessable	1
fingers	1
finish	1
finness	1
fiora	1
fives	1
fixclue	1
fixes	1
fixmyself	1
fixxxxxx	1
floriman	1
flush	1
fml	1
follow	1
forces	1
forcing	1
